,Unnamed: 0,ppt_mean,soil_mean,tmax_mean,tmin_mean
144097,144097,93.6875,77.5375,22.940002,12.382502
86433,86433,40.970833,15.4125,20.61375,7.761668
103857,103857,21.191668,0.041666668,24.373333,10.5041685
90349,90349,87.1625,70.754166,23.342503,13.240003
87372,87372,74.995834,53.404167,23.620836,12.995419
41882,41882,79.4625,21.291666,20.097084,8.590835
64554,64554,54.4625,58.495834,24.615835,13.185419
9351,9351,57.566666,20.5,22.612505,7.8562512
40000,40000,93.6875,77.5375,22.940002,12.382502
124312,124312,80.47083,72.475,23.106255,12.362917
110573,110573,75.933334,43.158333,23.34792,10.196668
45512,45512,108.0625,117.691666,21.55417,11.226668
113605,113605,45.516666,16.045834,22.380419,10.180835
103844,103844,65.15833,20.3125,20.447502,9.092502
102670,102670,74.995834,53.404167,23.620836,12.995419
110623,110623,74.995834,53.404167,23.620836,12.995419
47070,47070,82.083336,59.291668,20.692501,10.446252
77857,77857,98.09583,84.775,23.009169,13.432085
122668,122668,93.53333,73.354164,22.647917,11.960835
79241,79241,90.77917,75.104164,23.066668,12.8358345
119403,119403,93.39167,72.7,17.977085,7.082917
86938,86938,83.7125,91.316666,25.96917,12.887085
100453,100453,84.2375,55.708332,22.899586,11.602503
75408,75408,90.0,92.32917,22.385002,12.409168
54653,54653,51.754166,17.3875,21.38167,11.098752
146140,146140,35.9125,8.458333,21.910835,10.645835
144559,144559,58.933334,43.833332,19.123335,9.488336
69334,69334,64.629166,31.675,24.310835,11.363751
118775,118775,50.9625,28.766666,20.115837,7.2520843
49101,49101,96.54583,131.23334,23.46917,13.449586
29828,29828,78.5,46.508335,22.79292,9.736668
47839,47839,94.50833,70.666664,22.965418,12.365003
19411,19411,102.10833,136.16667,23.354586,13.663752
112975,112975,74.995834,53.404167,23.620836,12.995419
26177,26177,39.191666,5.8625,20.402086,9.881252
80599,80599,52.775,5.2458334,26.547503,10.043335
79857,79857,74.995834,53.404167,23.620836,12.995419
27579,27579,99.3375,128.66667,23.459587,10.912502
120116,120116,66.3125,37.670834,23.912502,11.754584
35666,35666,108.6875,145.49583,25.770834,15.224586
29788,29788,48.216667,25.0375,19.325418,8.128752
62509,62509,56.720833,49.416668,19.442503,7.2537513
53784,53784,44.875,21.470833,21.384167,8.682919
15859,15859,46.2,8.729167,25.117502,10.606252
129609,129609,91.291664,73.80417,22.87417,12.272084
65100,65100,68.78333,57.504166,19.168335,10.527919
56439,56439,229.1875,339.8,28.333336,19.520418
97155,97155,58.045834,18.045834,20.678751,8.7525015
11488,11488,58.195835,54.783333,19.114588,9.637918
1452,1452,75.40833,57.625,23.422916,12.930418
130099,130099,124.075,126.35,24.411251,14.0458355
54420,54420,99.6375,154.67917,19.043335,8.105001
139916,139916,88.73333,97.54583,22.749584,12.572084
43710,43710,63.170834,52.225,20.427086,10.114168
64766,64766,99.19583,105.80417,24.81292,14.698751
83848,83848,52.195835,15.7125,20.548336,6.7720847
70083,70083,81.083336,65.96667,21.52542,12.374167
145054,145054,103.104164,129.78334,24.437502,13.463335
145242,145242,64.425,34.0125,20.915417,9.855418
147492,147492,75.933334,43.158333,23.34792,10.196668
83910,83910,53.308334,18.491667,25.433752,11.313334
129265,129265,74.995834,53.404167,23.620836,12.995419
48192,48192,55.4125,59.841667,24.416668,13.272084
19768,19768,55.4125,59.841667,24.416668,13.272084
85125,85125,59.583332,30.254168,24.383753,11.862502
144873,144873,68.85833,66.25833,17.410835,6.399585
6952,6952,87.375,67.5375,23.012085,12.175418
97308,97308,41.2625,13.4,22.31042,11.4000025
133488,133488,74.995834,53.404167,23.620836,12.995419
47566,47566,94.35,133.16667,26.04917,15.132085
8088,8088,64.11667,60.554165,18.614168,10.397502
134347,134347,96.05417,78.375,23.283335,12.732085
31177,31177,106.441666,115.870834,21.371252,10.838335
35396,35396,55.4125,59.841667,24.416668,13.272084
147255,147255,61.325,32.729168,19.300419,8.430835
137800,137800,74.995834,53.404167,23.620836,12.995419
92568,92568,76.85833,77.316666,23.910835,12.820003
134371,134371,74.995834,53.404167,23.620836,12.995419
71620,71620,70.21667,37.658333,26.27542,13.695835
57047,57047,69.84583,39.158333,17.634167,6.413335
45262,45262,90.60833,87.46667,22.710419,13.206251
145484,145484,45.025,11.7375,20.393335,8.996669
84551,84551,74.995834,53.404167,23.620836,12.995419
122787,122787,74.995834,53.404167,23.620836,12.995419
129836,129836,87.25833,75.666664,23.452917,13.065002
79635,79635,67.30417,42.433334,20.728752,10.290834
75001,75001,86.875,103.7375,24.2425,13.069169
8680,8680,80.9125,65.520836,23.243753,12.231252
9756,9756,62.095833,54.5,20.283752,9.450418
17561,17561,68.7125,73.2,19.43625,7.9000015
4688,4688,55.208332,43.654167,20.89875,8.194585
98124,98124,70.71667,47.195835,21.115002,11.917086
95656,95656,74.995834,53.404167,23.620836,12.995419
146410,146410,57.054165,20.425,20.550837,11.175418
137046,137046,74.995834,53.404167,23.620836,12.995419
88321,88321,52.05,15.641666,19.633333,8.996668
24335,24335,69.7,39.725,23.81167,11.937502
75754,75754,71.145836,39.975,26.417501,13.887085
101982,101982,74.995834,53.404167,23.620836,12.995419
20222,20222,78.754166,83.21667,26.835836,15.722086
24729,24729,116.895836,119.34583,24.498753,14.246252
141941,141941,80.9125,65.520836,23.243753,12.231252
89375,89375,94.45417,110.35833,21.238752,10.5250025
17548,17548,81.004166,83.07917,17.027086,6.2929177
56423,56423,44.875,21.470833,21.384167,8.682919
34243,34243,99.92083,83.95417,23.118336,13.356668
33703,33703,86.40417,113.76667,23.762918,12.580835
79500,79500,74.995834,53.404167,23.620836,12.995419
123036,123036,92.22083,67.90833,20.213335,8.3479185
35376,35376,30.525,5.3333335,22.501669,9.258334
40125,40125,78.09583,59.108334,21.399168,12.020835
91597,91597,86.65,72.57917,23.220001,12.527501
13677,13677,46.866665,9.045834,25.074167,10.295419
113058,113058,18.8125,0.0,24.950836,10.286668
122534,122534,49.6,16.658333,19.647919,6.210834
116028,116028,82.34167,85.475,23.579168,13.195418
62093,62093,96.066666,140.775,22.106668,12.475418
124805,124805,97.0875,85.2375,25.555,15.456252
3105,3105,113.98333,115.65,24.560835,14.281252
60880,60880,72.4,112.35833,19.984587,9.025835
147911,147911,74.995834,53.404167,23.620836,12.995419
145787,145787,26.370832,1.4583334,23.077503,10.146253
66020,66020,68.1125,37.270832,16.21917,6.9404187
32947,32947,93.6875,77.5375,22.940002,12.382502
6816,6816,54.604168,9.5875,24.412086,8.939585
73439,73439,54.4625,58.495834,24.615835,13.185419
113292,113292,63.483334,25.254168,19.481253,11.1025
26019,26019,75.933334,43.158333,23.34792,10.196668
82484,82484,74.995834,53.404167,23.620836,12.995419
101379,101379,49.6,49.754166,19.77625,7.495418
147450,147450,109.8,126.05,24.09417,13.183752
15007,15007,52.5625,50.570835,19.24875,7.7537518
30360,30360,137.86667,263.42084,33.109585,21.58125
33630,33630,54.825,21.516666,20.670835,7.056251
22381,22381,66.925,36.604168,17.732504,6.493751
26852,26852,53.795834,49.404167,24.751253,12.317919
147364,147364,98.7,127.17083,23.598753,13.402085
114774,114774,45.304165,14.254167,21.85542,11.188751
45780,45780,90.0375,85.57083,23.356253,13.856668
22722,22722,54.4625,58.495834,24.615835,13.185419
61978,61978,83.22083,44.079166,17.902918,8.704167
98257,98257,98.6,84.666664,22.68667,12.565836
62131,62131,65.59583,28.145834,24.180002,11.364168
128611,128611,60.529167,49.683334,19.075418,8.046668
34200,34200,93.6875,77.5375,22.940002,12.382502
17393,17393,45.891666,20.866667,21.415834,8.444585
29698,29698,59.495834,31.870832,18.360836,6.7779174
72186,72186,75.933334,43.158333,23.34792,10.196668
21623,21623,55.4125,59.841667,24.416668,13.272084
134854,134854,60.275,17.208334,20.847084,6.6016684
31965,31965,92.4125,84.32083,22.891668,13.819168
59456,59456,84.86667,76.895836,23.550005,13.350002
139344,139344,43.766666,13.170834,19.842085,8.973334
45914,45914,75.933334,43.158333,23.34792,10.196668
2510,2510,66.925,21.945833,20.198336,9.539585
81971,81971,80.8125,83.02917,20.308332,8.603751
127611,127611,93.6875,77.5375,22.940002,12.382502
27129,27129,49.675,18.916666,22.17625,10.730001
39970,39970,93.6875,77.5375,22.940002,12.382502
46224,46224,106.25,109.441666,24.483335,14.796252
116128,116128,75.120834,71.245834,23.691252,12.664168
41866,41866,81.645836,63.95,25.966251,14.506252
9262,9262,52.2875,18.220833,21.882084,7.4233346
14251,14251,54.4625,58.495834,24.615835,13.185419
96205,96205,62.604168,32.15,18.114168,11.224585
105456,105456,74.995834,53.404167,23.620836,12.995419
147774,147774,97.25833,82.575,22.695417,12.346668
79539,79539,64.520836,41.395832,16.434584,4.195418
99676,99676,73.90833,50.058334,18.397501,10.497501
84104,84104,64.15417,31.575,24.338337,11.5562525
9969,9969,117.13333,137.325,25.109167,14.735836
10018,10018,62.245834,56.9625,17.738337,6.4775014
117,117,58.0875,45.4875,20.454166,7.7633348
139812,139812,74.995834,53.404167,23.620836,12.995419
9190,9190,66.35833,33.8625,23.954166,10.747501
90707,90707,57.154167,26.5375,17.676668,4.6733346
73380,73380,75.933334,43.158333,23.34792,10.196668
29785,29785,60.545834,16.966667,20.45542,6.5770845
81438,81438,41.520832,8.008333,19.801252,10.356252
81009,81009,45.304165,14.254167,21.85542,11.188751
63125,63125,75.25,66.7375,27.050835,16.242086
134363,134363,91.45417,115.9125,24.48917,12.901669
2500,2500,61.583332,21.345833,21.506252,9.640417
118389,118389,95.10833,79.620834,23.22542,12.870001
39126,39126,69.3625,37.704166,23.608753,10.311667
129126,129126,87.7625,92.020836,21.767086,10.648752
65486,65486,54.4625,58.495834,24.615835,13.185419
45988,45988,54.4625,58.495834,24.615835,13.185419
40337,40337,56.2875,33.629166,21.937084,8.931251
92069,92069,79.870834,74.9875,17.26167,6.2408347
35922,35922,116.895836,119.34583,24.498753,14.246252
46153,46153,60.4125,61.483334,19.88667,10.124169
5610,5610,93.6875,77.5375,22.940002,12.382502
53259,53259,62.045834,49.85,18.127502,7.999585
125441,125441,102.541664,92.07917,17.915417,7.569585
35544,35544,53.795834,49.404167,24.751253,12.317919
58952,58952,52.5125,20.5375,20.642918,10.152085
66280,66280,60.7,53.6,20.181252,8.823335
32551,32551,196.09166,302.38333,28.900835,20.220003
16727,16727,55.4125,59.841667,24.416668,13.272084
127730,127730,74.995834,53.404167,23.620836,12.995419
136092,136092,56.791668,15.558333,22.796253,9.292085
91489,91489,74.995834,53.404167,23.620836,12.995419
53343,53343,53.275,19.1125,22.016668,7.442918
57275,57275,104.895836,134.1125,25.37917,14.088334
114587,114587,52.629166,31.754168,20.067503,10.405001
28671,28671,90.45,60.866665,20.892086,8.704167
15648,15648,80.0375,85.775,23.866251,12.935836
90875,90875,92.0625,120.1375,22.21292,13.002502
20849,20849,49.670834,41.5375,18.41292,9.018335
83930,83930,74.995834,53.404167,23.620836,12.995419
113563,113563,79.4625,21.291666,20.097084,8.590835
92717,92717,74.995834,53.404167,23.620836,12.995419
123138,123138,89.583336,82.8375,23.382917,13.732919
65981,65981,30.670834,5.7708335,22.757917,9.159168
126722,126722,30.370832,4.325,23.977917,10.078335
42816,42816,66.925,36.604168,17.732504,6.493751
68477,68477,55.4125,59.841667,24.416668,13.272084
104501,104501,57.65,65.816666,19.547503,8.634169
42225,42225,72.24167,51.95,16.355001,4.2058344
128916,128916,67.558334,45.35,19.405834,11.418335
146333,146333,58.045834,18.045834,20.678751,8.7525015
134890,134890,50.25,16.545834,19.627502,6.3158345
108212,108212,81.9125,144.92084,21.597084,12.073751
28556,28556,90.79583,120.0375,23.68625,12.882918
119985,119985,68.42083,40.858334,21.467916,10.677085
25849,25849,123.2,257.95416,28.050419,18.342918
65936,65936,93.6875,77.5375,22.940002,12.382502
35649,35649,55.4125,59.841667,24.416668,13.272084
88371,88371,72.691666,86.14167,20.092503,9.288334
84910,84910,89.125,93.5125,20.982918,8.182919
134906,134906,51.029167,11.4125,23.354586,9.291251
60465,60465,86.21667,72.620834,25.882502,13.139169
108416,108416,80.47083,72.475,23.106255,12.362917
16464,16464,102.98333,110.77917,26.051668,16.815836
34509,34509,54.9125,17.020834,20.68042,10.031251
34970,34970,75.979164,39.766666,23.42375,10.270418
105133,105133,58.045834,18.045834,20.678751,8.7525015
13833,13833,56.033333,64.425,24.46292,13.110418
122580,122580,86.308334,134.92917,22.03167,12.707087
5275,5275,55.4125,59.841667,24.416668,13.272084
110118,110118,74.995834,53.404167,23.620836,12.995419
131080,131080,116.895836,119.34583,24.498753,14.246252
86651,86651,74.995834,53.404167,23.620836,12.995419
88631,88631,91.941666,92.07917,22.450003,12.751252
38259,38259,73.370834,47.845833,23.657503,12.303334
28206,28206,62.954166,26.504168,20.648336,7.646251
139424,139424,58.6375,29.0875,24.479586,11.780002
82945,82945,105.958336,132.01666,25.440002,14.322084
35252,35252,64.38333,58.8875,20.488752,10.059585
115026,115026,20.675,0.2,23.96917,10.155002
18955,18955,73.4375,49.8625,17.537085,6.182918
53092,53092,55.4125,59.841667,24.416668,13.272084
57926,57926,89.683334,53.208332,22.2425,9.557501
137069,137069,64.770836,46.695835,24.190836,12.440835
43870,43870,111.004166,115.82083,25.154585,14.294168
4279,4279,42.958332,8.9375,20.450834,10.410002
42400,42400,75.933334,43.158333,23.34792,10.196668
116737,116737,49.470833,14.7875,20.413754,6.7954183
17388,17388,83.379166,82.479164,21.476667,11.955835
44369,44369,93.6875,77.5375,22.940002,12.382502
64900,64900,65.27917,114.854164,22.307085,12.475002
39039,39039,80.4625,139.85834,21.227917,12.852085
112771,112771,74.995834,53.404167,23.620836,12.995419
145425,145425,45.7,21.720833,20.260834,7.867918
55930,55930,52.8875,32.654167,22.40292,9.343335
89638,89638,67.50833,36.225,24.002085,11.8270855
32506,32506,56.608334,29.466667,19.029585,5.8387513
62473,62473,84.57083,100.15833,24.34292,12.103751
63446,63446,66.75,43.4625,23.803337,11.895418
91470,91470,55.904167,38.529167,20.567501,7.7229176
16484,16484,70.75833,60.0625,17.44167,6.592918
71771,71771,68.45,30.470833,23.86667,11.317502
7393,7393,90.870834,131.32916,22.177502,12.738751
96234,96234,79.4625,21.291666,20.097084,8.590835
81867,81867,77.57917,70.71667,24.53042,11.839169
7892,7892,61.608334,26.041666,21.262085,7.0541677
127200,127200,81.90417,51.866665,23.393335,11.945835
137625,137625,66.925,21.945833,20.198336,9.539585
103369,103369,58.3875,32.445835,20.659586,10.347918
39483,39483,55.4125,59.841667,24.416668,13.272084
64245,64245,41.416668,19.425,20.488752,7.904585
114718,114718,70.2125,19.795834,20.525835,8.994584
24159,24159,54.4625,58.495834,24.615835,13.185419
25469,25469,49.2125,15.25,20.187502,6.6908345
47144,47144,55.525,41.254166,18.094585,7.2625017
30439,30439,129.73334,147.49167,24.976252,14.575835
75583,75583,93.6875,77.5375,22.940002,12.382502
134669,134669,119.4125,145.99167,25.060001,14.569585
32560,32560,84.4875,75.395836,25.44042,13.117503
35878,35878,50.595833,12.941667,21.033337,9.436667
117136,117136,93.39167,72.7,17.977085,7.082917
46263,46263,101.1375,84.291664,23.290834,13.450835
119164,119164,74.995834,53.404167,23.620836,12.995419
55537,55537,47.841667,24.158333,19.56042,8.446252
59276,59276,54.4625,58.495834,24.615835,13.185419
103641,103641,45.9375,16.0,20.789167,11.694169
98057,98057,74.995834,53.404167,23.620836,12.995419
131688,131688,77.80417,56.1875,22.545834,10.769169
135932,135932,47.2125,32.1,33.69875,20.035835
78986,78986,62.795834,49.908333,18.205,6.607918
117279,117279,59.075,21.325,23.830004,11.206668
140303,140303,73.5625,45.916668,19.914585,10.4312525
20724,20724,60.541668,24.875,24.419586,10.626668
71382,71382,99.92083,83.95417,23.118336,13.356668
139704,139704,90.79583,120.0375,23.68625,12.882918
13935,13935,184.84584,317.74167,27.814585,18.79167
12139,12139,54.4625,58.495834,24.615835,13.185419
119119,119119,97.26667,81.25,22.639168,12.369585
41340,41340,105.07083,120.90833,24.680836,13.074585
145059,145059,89.85,99.17917,26.365002,17.200418
4532,4532,55.4125,59.841667,24.416668,13.272084
137967,137967,74.995834,53.404167,23.620836,12.995419
89143,89143,78.03333,61.529167,21.362919,11.605418
63355,63355,87.25833,75.666664,23.452917,13.065002
116569,116569,45.683334,12.966666,20.548336,7.016251
58574,58574,95.5875,80.175,23.318335,13.270001
137802,137802,95.025,103.691666,25.077087,11.936252
1540,1540,99.92083,83.95417,23.118336,13.356668
30046,30046,41.566666,8.5375,19.535835,10.374167
12757,12757,93.6875,77.5375,22.940002,12.382502
31283,31283,62.845833,45.620834,19.005419,8.662085
42745,42745,66.9375,32.983334,24.237085,10.976668
133240,133240,74.995834,53.404167,23.620836,12.995419
34801,34801,40.716667,14.004167,21.078753,8.551668
51562,51562,53.345833,16.170834,20.759586,9.044168
130305,130305,73.75,50.783333,21.16167,11.570418
141969,141969,93.6875,77.5375,22.940002,12.382502
67233,67233,52.683334,39.6375,18.364586,7.268335
62402,62402,54.004166,54.604168,24.671669,12.991669
574,574,74.995834,53.404167,23.620836,12.995419
91366,91366,86.38333,110.433334,21.872084,12.710002
62312,62312,49.2125,15.25,20.187502,6.6908345
107843,107843,74.995834,53.404167,23.620836,12.995419
12842,12842,93.6875,77.5375,22.940002,12.382502
40419,40419,114.5375,140.84166,24.230001,13.528335
16436,16436,90.52917,76.29583,23.285002,12.763334
106577,106577,80.9125,65.520836,23.243753,12.231252
56671,56671,93.6875,77.5375,22.940002,12.382502
53381,53381,51.733334,36.529167,18.419168,7.4491677
30829,30829,75.933334,43.158333,23.34792,10.196668
109706,109706,62.516666,34.579166,19.163754,8.447501
126414,126414,88.979164,76.45,23.287502,12.853334
130187,130187,97.30417,77.72083,23.370419,12.918752
133477,133477,74.995834,53.404167,23.620836,12.995419
97665,97665,51.020832,13.325,20.996252,9.3479185
95681,95681,71.75,47.104168,21.11792,11.033336
48707,48707,92.4125,84.32083,22.891668,13.819168
136217,136217,103.879166,115.791664,23.859587,12.821669
12914,12914,49.045834,17.770834,20.06292,6.7800007
35031,35031,76.441666,106.854164,21.063751,13.270001
93072,93072,95.07083,124.8125,23.421253,13.481252
58767,58767,60.729168,34.15,20.786251,11.06792
71941,71941,147.125,228.3625,33.068336,21.481668
75460,75460,63.554165,29.466667,20.095835,6.2958345
99965,99965,87.895836,119.808334,23.77417,12.224585
75453,75453,102.35833,113.245834,22.049585,11.845836
98777,98777,74.995834,53.404167,23.620836,12.995419
